cve_id,published_date,last_modified,cvss_v3_score,cvss_v3_severity,cvss_v2_score,cvss_v2_severity,summary,vendor,product,version,references
CVE-2022-21321,2022-01-19T12:15:13.763,2024-11-21T06:44:24.860,2.9,LOW,2.9,LOW,"Vulnerability in the MySQL Cluster product of Oracle MySQL (component: Cluster: General). Supported versions that are affected are 7.4.34 and prior, 7.5.24 and prior, 7.6.20 and prior and 8.0.27 and prior. Difficult to exploit vulnerability allows high privileged attacker with access to the physical communication segment attached to the hardware where the MySQL Cluster executes to compromise MySQL Cluster. Successful attacks require human interaction from a person other than the attacker. Successful attacks of this vulnerability can result in unauthorized read access to a subset of MySQL Cluster accessible data and unauthorized ability to cause a partial denial of service (partial DOS) of MySQL Cluster. CVSS 3.1 Base Score 2.9 (Confidentiality and Availability impacts). CVSS Vector: (CVSS:3.1/AV:A/AC:H/PR:H/UI:R/S:U/C:L/I:N/A:L).",oracle,mysql,>= 7.5.0 <= 7.5.24,https://security.netapp.com/advisory/ntap-20220121-0008/; https://www.oracle.com/security-alerts/cpujan2022.html; https://www.zerodayinitiative.com/advisories/ZDI-22-106/; https://security.netapp.com/advisory/ntap-20220121-0008/; https://www.oracle.com/security-alerts/cpujan2022.html; https://www.zerodayinitiative.com/advisories/ZDI-22-106/
CVE-2022-21321,2022-01-19T12:15:13.763,2024-11-21T06:44:24.860,2.9,LOW,2.9,LOW,"Vulnerability in the MySQL Cluster product of Oracle MySQL (component: Cluster: General). Supported versions that are affected are 7.4.34 and prior, 7.5.24 and prior, 7.6.20 and prior and 8.0.27 and prior. Difficult to exploit vulnerability allows high privileged attacker with access to the physical communication segment attached to the hardware where the MySQL Cluster executes to compromise MySQL Cluster. Successful attacks require human interaction from a person other than the attacker. Successful attacks of this vulnerability can result in unauthorized read access to a subset of MySQL Cluster accessible data and unauthorized ability to cause a partial denial of service (partial DOS) of MySQL Cluster. CVSS 3.1 Base Score 2.9 (Confidentiality and Availability impacts). CVSS Vector: (CVSS:3.1/AV:A/AC:H/PR:H/UI:R/S:U/C:L/I:N/A:L).",oracle,mysql,>= 7.6.0 <= 7.6.20,https://security.netapp.com/advisory/ntap-20220121-0008/; https://www.oracle.com/security-alerts/cpujan2022.html; https://www.zerodayinitiative.com/advisories/ZDI-22-106/; https://security.netapp.com/advisory/ntap-20220121-0008/; https://www.oracle.com/security-alerts/cpujan2022.html; https://www.zerodayinitiative.com/advisories/ZDI-22-106/
CVE-2022-21321,2022-01-19T12:15:13.763,2024-11-21T06:44:24.860,2.9,LOW,2.9,LOW,"Vulnerability in the MySQL Cluster product of Oracle MySQL (component: Cluster: General). Supported versions that are affected are 7.4.34 and prior, 7.5.24 and prior, 7.6.20 and prior and 8.0.27 and prior. Difficult to exploit vulnerability allows high privileged attacker with access to the physical communication segment attached to the hardware where the MySQL Cluster executes to compromise MySQL Cluster. Successful attacks require human interaction from a person other than the attacker. Successful attacks of this vulnerability can result in unauthorized read access to a subset of MySQL Cluster accessible data and unauthorized ability to cause a partial denial of service (partial DOS) of MySQL Cluster. CVSS 3.1 Base Score 2.9 (Confidentiality and Availability impacts). CVSS Vector: (CVSS:3.1/AV:A/AC:H/PR:H/UI:R/S:U/C:L/I:N/A:L).",oracle,mysql,>= 8.0.0 <= 8.0.27,https://security.netapp.com/advisory/ntap-20220121-0008/; https://www.oracle.com/security-alerts/cpujan2022.html; https://www.zerodayinitiative.com/advisories/ZDI-22-106/; https://security.netapp.com/advisory/ntap-20220121-0008/; https://www.oracle.com/security-alerts/cpujan2022.html; https://www.zerodayinitiative.com/advisories/ZDI-22-106/
CVE-2022-21322,2022-01-19T12:15:13.810,2024-11-21T06:44:25.007,6.3,MEDIUM,4.0,MEDIUM,"Vulnerability in the MySQL Cluster product of Oracle MySQL (component: Cluster: General). Supported versions that are affected are 8.0.27 and prior. Difficult to exploit vulnerability allows high privileged attacker with access to the physical communication segment attached to the hardware where the MySQL Cluster executes to compromise MySQL Cluster. Successful attacks require human interaction from a person other than the attacker. Successful attacks of this vulnerability can result in takeover of MySQL Cluster. CVSS 3.1 Base Score 6.3 (Confidentiality, Integrity and Availability impacts). CVSS Vector: (CVSS:3.1/AV:A/AC:H/PR:H/UI:R/S:U/C:H/I:H/A:H).",oracle,mysql,>= 8.0.0 <= 8.0.27,https://security.netapp.com/advisory/ntap-20220121-0008/; https://www.oracle.com/security-alerts/cpujan2022.html; https://www.zerodayinitiative.com/advisories/ZDI-22-107/; https://security.netapp.com/advisory/ntap-20220121-0008/; https://www.oracle.com/security-alerts/cpujan2022.html; https://www.zerodayinitiative.com/advisories/ZDI-22-107/
CVE-2022-21323,2022-01-19T12:15:13.857,2024-11-21T06:44:25.157,2.9,LOW,2.9,LOW,"Vulnerability in the MySQL Cluster product of Oracle MySQL (component: Cluster: General). Supported versions that are affected are 7.5.24 and prior, 7.6.20 and prior and 8.0.27 and prior. Difficult to exploit vulnerability allows high privileged attacker with access to the physical communication segment attached to the hardware where the MySQL Cluster executes to compromise MySQL Cluster. Successful attacks require human interaction from a person other than the attacker. Successful attacks of this vulnerability can result in unauthorized read access to a subset of MySQL Cluster accessible data and unauthorized ability to cause a partial denial of service (partial DOS) of MySQL Cluster. CVSS 3.1 Base Score 2.9 (Confidentiality and Availability impacts). CVSS Vector: (CVSS:3.1/AV:A/AC:H/PR:H/UI:R/S:U/C:L/I:N/A:L).",oracle,mysql,>= 7.5.0 <= 7.5.24,https://security.netapp.com/advisory/ntap-20220121-0008/; https://www.oracle.com/security-alerts/cpujan2022.html; https://www.zerodayinitiative.com/advisories/ZDI-22-108/; https://security.netapp.com/advisory/ntap-20220121-0008/; https://www.oracle.com/security-alerts/cpujan2022.html; https://www.zerodayinitiative.com/advisories/ZDI-22-108/
CVE-2022-21323,2022-01-19T12:15:13.857,2024-11-21T06:44:25.157,2.9,LOW,2.9,LOW,"Vulnerability in the MySQL Cluster product of Oracle MySQL (component: Cluster: General). Supported versions that are affected are 7.5.24 and prior, 7.6.20 and prior and 8.0.27 and prior. Difficult to exploit vulnerability allows high privileged attacker with access to the physical communication segment attached to the hardware where the MySQL Cluster executes to compromise MySQL Cluster. Successful attacks require human interaction from a person other than the attacker. Successful attacks of this vulnerability can result in unauthorized read access to a subset of MySQL Cluster accessible data and unauthorized ability to cause a partial denial of service (partial DOS) of MySQL Cluster. CVSS 3.1 Base Score 2.9 (Confidentiality and Availability impacts). CVSS Vector: (CVSS:3.1/AV:A/AC:H/PR:H/UI:R/S:U/C:L/I:N/A:L).",oracle,mysql,>= 7.6.0 <= 7.6.20,https://security.netapp.com/advisory/ntap-20220121-0008/; https://www.oracle.com/security-alerts/cpujan2022.html; https://www.zerodayinitiative.com/advisories/ZDI-22-108/; https://security.netapp.com/advisory/ntap-20220121-0008/; https://www.oracle.com/security-alerts/cpujan2022.html; https://www.zerodayinitiative.com/advisories/ZDI-22-108/
CVE-2022-21323,2022-01-19T12:15:13.857,2024-11-21T06:44:25.157,2.9,LOW,2.9,LOW,"Vulnerability in the MySQL Cluster product of Oracle MySQL (component: Cluster: General). Supported versions that are affected are 7.5.24 and prior, 7.6.20 and prior and 8.0.27 and prior. Difficult to exploit vulnerability allows high privileged attacker with access to the physical communication segment attached to the hardware where the MySQL Cluster executes to compromise MySQL Cluster. Successful attacks require human interaction from a person other than the attacker. Successful attacks of this vulnerability can result in unauthorized read access to a subset of MySQL Cluster accessible data and unauthorized ability to cause a partial denial of service (partial DOS) of MySQL Cluster. CVSS 3.1 Base Score 2.9 (Confidentiality and Availability impacts). CVSS Vector: (CVSS:3.1/AV:A/AC:H/PR:H/UI:R/S:U/C:L/I:N/A:L).",oracle,mysql,>= 8.0.0 <= 8.0.27,https://security.netapp.com/advisory/ntap-20220121-0008/; https://www.oracle.com/security-alerts/cpujan2022.html; https://www.zerodayinitiative.com/advisories/ZDI-22-108/; https://security.netapp.com/advisory/ntap-20220121-0008/; https://www.oracle.com/security-alerts/cpujan2022.html; https://www.zerodayinitiative.com/advisories/ZDI-22-108/
CVE-2022-21324,2022-01-19T12:15:13.903,2024-11-21T06:44:25.303,2.9,LOW,2.9,LOW,"Vulnerability in the MySQL Cluster product of Oracle MySQL (component: Cluster: General). Supported versions that are affected are 7.4.34 and prior, 7.5.24 and prior, 7.6.20 and prior and 8.0.27 and prior. Difficult to exploit vulnerability allows high privileged attacker with access to the physical communication segment attached to the hardware where the MySQL Cluster executes to compromise MySQL Cluster. Successful attacks require human interaction from a person other than the attacker. Successful attacks of this vulnerability can result in unauthorized read access to a subset of MySQL Cluster accessible data and unauthorized ability to cause a partial denial of service (partial DOS) of MySQL Cluster. CVSS 3.1 Base Score 2.9 (Confidentiality and Availability impacts). CVSS Vector: (CVSS:3.1/AV:A/AC:H/PR:H/UI:R/S:U/C:L/I:N/A:L).",oracle,mysql,>= 7.4.0 <= 7.4.34,https://security.netapp.com/advisory/ntap-20220121-0008/; https://www.oracle.com/security-alerts/cpujan2022.html; https://www.zerodayinitiative.com/advisories/ZDI-22-109/; https://security.netapp.com/advisory/ntap-20220121-0008/; https://www.oracle.com/security-alerts/cpujan2022.html; https://www.zerodayinitiative.com/advisories/ZDI-22-109/
CVE-2022-21324,2022-01-19T12:15:13.903,2024-11-21T06:44:25.303,2.9,LOW,2.9,LOW,"Vulnerability in the MySQL Cluster product of Oracle MySQL (component: Cluster: General). Supported versions that are affected are 7.4.34 and prior, 7.5.24 and prior, 7.6.20 and prior and 8.0.27 and prior. Difficult to exploit vulnerability allows high privileged attacker with access to the physical communication segment attached to the hardware where the MySQL Cluster executes to compromise MySQL Cluster. Successful attacks require human interaction from a person other than the attacker. Successful attacks of this vulnerability can result in unauthorized read access to a subset of MySQL Cluster accessible data and unauthorized ability to cause a partial denial of service (partial DOS) of MySQL Cluster. CVSS 3.1 Base Score 2.9 (Confidentiality and Availability impacts). CVSS Vector: (CVSS:3.1/AV:A/AC:H/PR:H/UI:R/S:U/C:L/I:N/A:L).",oracle,mysql,>= 7.5.0 <= 7.5.24,https://security.netapp.com/advisory/ntap-20220121-0008/; https://www.oracle.com/security-alerts/cpujan2022.html; https://www.zerodayinitiative.com/advisories/ZDI-22-109/; https://security.netapp.com/advisory/ntap-20220121-0008/; https://www.oracle.com/security-alerts/cpujan2022.html; https://www.zerodayinitiative.com/advisories/ZDI-22-109/
CVE-2022-21324,2022-01-19T12:15:13.903,2024-11-21T06:44:25.303,2.9,LOW,2.9,LOW,"Vulnerability in the MySQL Cluster product of Oracle MySQL (component: Cluster: General). Supported versions that are affected are 7.4.34 and prior, 7.5.24 and prior, 7.6.20 and prior and 8.0.27 and prior. Difficult to exploit vulnerability allows high privileged attacker with access to the physical communication segment attached to the hardware where the MySQL Cluster executes to compromise MySQL Cluster. Successful attacks require human interaction from a person other than the attacker. Successful attacks of this vulnerability can result in unauthorized read access to a subset of MySQL Cluster accessible data and unauthorized ability to cause a partial denial of service (partial DOS) of MySQL Cluster. CVSS 3.1 Base Score 2.9 (Confidentiality and Availability impacts). CVSS Vector: (CVSS:3.1/AV:A/AC:H/PR:H/UI:R/S:U/C:L/I:N/A:L).",oracle,mysql,>= 7.6.0 <= 7.6.20,https://security.netapp.com/advisory/ntap-20220121-0008/; https://www.oracle.com/security-alerts/cpujan2022.html; https://www.zerodayinitiative.com/advisories/ZDI-22-109/; https://security.netapp.com/advisory/ntap-20220121-0008/; https://www.oracle.com/security-alerts/cpujan2022.html; https://www.zerodayinitiative.com/advisories/ZDI-22-109/
CVE-2022-21324,2022-01-19T12:15:13.903,2024-11-21T06:44:25.303,2.9,LOW,2.9,LOW,"Vulnerability in the MySQL Cluster product of Oracle MySQL (component: Cluster: General). Supported versions that are affected are 7.4.34 and prior, 7.5.24 and prior, 7.6.20 and prior and 8.0.27 and prior. Difficult to exploit vulnerability allows high privileged attacker with access to the physical communication segment attached to the hardware where the MySQL Cluster executes to compromise MySQL Cluster. Successful attacks require human interaction from a person other than the attacker. Successful attacks of this vulnerability can result in unauthorized read access to a subset of MySQL Cluster accessible data and unauthorized ability to cause a partial denial of service (partial DOS) of MySQL Cluster. CVSS 3.1 Base Score 2.9 (Confidentiality and Availability impacts). CVSS Vector: (CVSS:3.1/AV:A/AC:H/PR:H/UI:R/S:U/C:L/I:N/A:L).",oracle,mysql,>= 8.0.0 <= 8.0.27,https://security.netapp.com/advisory/ntap-20220121-0008/; https://www.oracle.com/security-alerts/cpujan2022.html; https://www.zerodayinitiative.com/advisories/ZDI-22-109/; https://security.netapp.com/advisory/ntap-20220121-0008/; https://www.oracle.com/security-alerts/cpujan2022.html; https://www.zerodayinitiative.com/advisories/ZDI-22-109/
CVE-2022-21325,2022-01-19T12:15:13.950,2024-11-21T06:44:25.440,2.9,LOW,2.9,LOW,"Vulnerability in the MySQL Cluster product of Oracle MySQL (component: Cluster: General). Supported versions that are affected are 7.4.34 and prior, 7.5.24 and prior, 7.6.20 and prior and 8.0.27 and prior. Difficult to exploit vulnerability allows high privileged attacker with access to the physical communication segment attached to the hardware where the MySQL Cluster executes to compromise MySQL Cluster. Successful attacks require human interaction from a person other than the attacker. Successful attacks of this vulnerability can result in unauthorized read access to a subset of MySQL Cluster accessible data and unauthorized ability to cause a partial denial of service (partial DOS) of MySQL Cluster. CVSS 3.1 Base Score 2.9 (Confidentiality and Availability impacts). CVSS Vector: (CVSS:3.1/AV:A/AC:H/PR:H/UI:R/S:U/C:L/I:N/A:L).",oracle,mysql,>= 7.4.0 <= 7.4.34,https://security.netapp.com/advisory/ntap-20220121-0008/; https://www.oracle.com/security-alerts/cpujan2022.html; https://www.zerodayinitiative.com/advisories/ZDI-22-110/; https://security.netapp.com/advisory/ntap-20220121-0008/; https://www.oracle.com/security-alerts/cpujan2022.html; https://www.zerodayinitiative.com/advisories/ZDI-22-110/
